224	10	2	538657	7437491	1	191	-5311	37	15840	14959	14960
225	10	3	538258	7437570	1	3611	-3797	27	15840	14960	14963
226	10	4	537075	7436941	1	192	-5306	6	15840	14963	14967
227	10	5	535164	7435342	1	193	-4143	50	17280	14967	14968
228	10	6	534041	7436715	1	196	-5731	6	15840	14968	14973
229	10	7	533714	7438125	1	192	-4315	20	15840	14973	14975
230	10	8	533402	7438454	1	191	-4118	7	17280	14975	14977
231	10	9	538079	7437438	1	192	335	6	18720	14977	14979
232	10	10	535162	7436378	1	192	430	20	18720	14979	14982
233	10	0	535513	7435421							
234	10	11	535974	7436368	2	3404	-15493	9	14400	15694	15698
235	10	12	533397	7438390	2	311	-4244	3	15840	15698	15700
236	10	13	533906	7436256	2	311	-4148	6	18720	15700	15708
237	10	14	535494	7436324	2	501	186	4	15062	15708	15711
238	10	15	535772	7436443	2	501	337	4	15116	15711	15713
239	10	16	534753	7437011	2	9976	186	12	18719	15713	15715
240	10	17	534900	7437267	2	501	337	4	15152	15715	15716
241	10	18	536877	7435271	2	0	436	27	0	15716	15725
242	10	19	534363	7435892	2	501	427	5	15295	15725	15729
243	10	20	533965	7436376	2	501	488	4	15353	15729	15731
244	10	21	533777	7436404	2	501	382	4	15246	15731	15733
245	10	22	534843	7435504	2	195	53	16	18720	15733	15738
246	10	0	535513	7435421							
247	10	23	538776	7437255	3	9948	-4202	30	20160	13493	13503
248	10	24	535196	7437546	3	501	7	5	14820	13510	13512
249	10	25	536886	7435262	3	0	279	36	0	13516	13554
250	10	26	536154	7435452	3	9904	-4201	10	14400	13554	13555
251	10	27	538362	7437502	3	0	508	10	0	13555	13559
252	10	28	538455	7437540	3	501	382	2	15245	13559	13560
253	10	29	538250	7437660	3	501	339	3	15216	13560	13560
254	10	30	536272	7437168	3	501	490	5	15367	13560	13561
255	10	31	536146	7437065	3	501	508	5	15383	13561	13562
256	10	32	536299	7436356	3	550	535	25	15409	13562	13564
257	10	33	536467	7435531	3	501	488	5	15339	13564	13567
258	10	34	536594	7435305	3	501	382	5	15247	13567	13568
259	10	35	536805	7435137	3	501	335	5	15138	13568	13570
260	10	36	537669	7436877	3	311	-4167	18	15840	13570	13571
261	10	37	536683	7436984	3	311	174	18	17280	13571	13577
262	10	0	535513	7435421							
263	11	0	535513	7435421							
264	11	1	537459	7437533	1	9948	-5356	60	20160	14982	14985
265	11	2	536003	7436790	1	195	-5386	6	17280	14986	14989
266	11	3	536489	7436359	1	311	-1104	6	17280	14989	14993
267	11	4	537802	7436874	1	9913	123	110	36000	14993	14997
268	11	5	537776	7436963	1	102	-5164	45	15840	14997	14999
269	11	6	535319	7435641	1	192	395	23	20160	14999	15004
270	11	0	535513	7435421							
271	11	7	534216	7435515	2	9901	-5	16	18720	15738	15741
272	11	8	533478	7438270	2	311	75	6	18720	15741	15744
273	11	9	533392	7438331	2	501	-5	4	16260	15744	15745
274	11	10	533496	7438401	2	501	-5	4	16260	15745	15746
275	11	11	534331	7437746	2	396	33	19	20160	15746	15748
276	11	12	535429	7435372	2	0	135	7	0	15748	15750
277	11	13	534833	7437094	2	396	33	13	20160	15750	15752
278	11	14	534886	7437100	2	9979	110	3	30240	15752	15754
279	11	0	535513	7435421							
280	11	15	536845	7437007	3	396	-1387	30	18720	13577	13581
281	11	16	537935	7438084	3	9901	-905	15	17280	13581	13584
282	11	17	538235	7437978	3	311	-718	24	17280	13584	13586
283	11	18	536160	7436688	3	311	-932	20	17280	13586	13588
284	11	19	538154	7438128	3	311	-905	15	17280	13588	13595
285	11	20	536215	7436379	3	195	401	38	20160	13595	13602
286	11	21	536440	7436435	3	0	525	15	0	13602	13610
287	11	22	533475	7438236	3	501	114	6	16400	13610	13620
288	11	0	535513	7435421							
289	11	23	536185	7436860	4	195	-1273	5	18720	27950	27959
290	11	24	535507	7436207	4	193	124	14	20160	27959	27972
291	11	25	535623	7434775	4	193	124	14	20160	27972	27972
292	11	26	535820	7436838	4	501	163	5	16480	27972	27983
293	11	27	536683	7436984	4	195	427	9	20160	27983	27988
